860,56.7,Basal
852,48.96,Basal
850,41.14,Basal
846,32.62,Basal
842,23.97,Basal
838,15.58,Basal
837,9.13,Basal
836,4.16,Basal
836,0.82,Basal
839,0.1,Basal
832,-3.74,Basal
828,-7.98,Basal
826,-11.35,Basal
821,-15.47,Basal
817,-19.44,Basal
814,-22.67,Basal
814,-23.86,Basal
810,-25.62,Basal
810,-25.76,Basal
810,-24.84,Basal
811,-22.81,Basal
817,-17.74,Basal
821,-11.87,Basal
825,-5.73,Basal
831,1.32,Basal
833,6.74,Basal
838,12.35,Basal
840,16.43,Basal
838,17.44,Basal
831,14.03,Basal
821,6.48,Basal
822,1.89,Basal
818,-3.06,Basal
824,-3.21,Basal
835,2.13,Basal
840,7.87,Basal
843,12.68,Basal
848,17.68,Basal
845,18.75,Basal
839,15.81,Basal
834,10.9,Basal
832,6.38,Basal
833,3.72,Basal
841,5.73,Basal
847,9.69,Basal
842,9.43,Basal
837,6.49,Basal
834,2.91,Basal
830,-1.42,Basal
838,-0.28,Basal
846,4.32,Basal
850,9.03,Basal
853,13.13,Basal
860,18.63,Basal
859,20.94,Basal
855,19.67,Basal
855,18.1,Basal
847,12.53,Basal
842,6.08,Basal
845,3.16,Basal
846,1.65,Basal
847,1.1,Basal
852,3.12,Basal
859,7.67,Basal
859,10.28,Basal
863,13.48,Basal
857,12.11,Basal
842,3.53,Basal
831,-7.4,Basal
819,-19.89,Basal
808,-32.42,Basal
810,-38.21,Basal
812,-39.47,Basal
811,-39.22,Basal
807,-39.47,Basal
799,-41.96,Basal
790,-46.27,Basal
789,-47.71,Basal
801,-40.99,Basal
808,-31.73,Basal
813,-22.16,Basal
820,-11.81,Basal
819,-5.21,Basal
820,-0.3,Basal
824,4.78,Basal
818,4.95,Basal
802,-2.85,Basal
788,-14.48,Basal
770,-30.04,Basal
747,-49.92,Basal
732,-67.94,Basal
721,-82.13,Basal
711,-92.85,Basal
714,-94.66,Basal
721,-88.76,Basal
727,-78.66,Basal
745,-60.46,Basal
772,-33.45,Basal
795,-3.79,Basal
813,24.02,Basal
825,46.66,Basal
828,60.78,Basal
819,63.12,Basal
820,62.64,Basal
813,56.53,Basal
807,47.54,Basal
810,41.39,Basal
811,36.33,Basal
812,32.17,Basal
826,35.01,Basal
837,40.78,Basal
854,51.08,Basal
874,65.34,Basal
879,74.34,Basal
865,70.46,Basal
851,58.49,Basal
848,47.12,Basal
854,40.91,Basal
872,44.03,Basal
893,54.45,Basal
895,59.97,Basal
892,59.72,Basal
887,54.84,Basal
884,48.14,Basal
877,38.61,Basal
879,31.99,Basal
877,25.54,Basal
877,20.43,Basal
873,14.43,Basal
870,8.59,Basal
861,0.18,Basal
849,-10.99,Basal
845,-19.64,Basal
847,-23.45,Basal
861,-18.22,Basal
869,-10.31,Basal
867,-5.82,Basal
863,-4.65,Basal
855,-7.58,Basal
848,-12.53,Basal
846,-16.18,Basal
849,-16.44,Basal
847,-16.93,Basal
843,-18.52,Basal
850,-15.44,Basal
845,-15.28,Basal
842,-16.04,Basal
842,-15.9,Basal
833,-19.53,Basal
834,-20.62,Basal
837,-19.07,Basal
839,-16.37,Basal
834,-16.42,Basal
826,-19.67,Basal
814,-26.78,Basal
799,-37.52,Basal
788,-48.24,Basal
778,-58.05,Basal
765,-68.34,Basal
762,-73.72,Basal
760,-75.27,Basal
760,-73.34,Basal
767,-65.89,Basal
772,-56.15,Basal
765,-51.12,Basal
757,-49.78,Basal
746,-52.29,Basal
733,-58.14,Basal
728,-62.04,Basal
734,-59.24,Basal
738,-53.21,Basal
738,-47.3,Basal
740,-40.71,Basal
733,-38.3,Basal
730,-36.72,Basal
731,-33.8,Basal
725,-33.51,Basal
724,-32.51,Basal
720,-32.54,Basal
717,-32.74,Basal
711,-34.5,Basal
709,-35.25,Basal
714,-31.95,Basal
710,-30.53,Basal
714,-26.5,Basal
716,-21.94,Basal
720,-16.24,Basal
731,-6.65,Basal
747,7.45,Basal
759,21.97,Basal
760,30.89,Basal
762,36.36,Basal
745,30.25,Basal
734,19.86,Basal
736,13.41,Basal
738,9.73,Basal
741,8.45,Basal
744,8.74,Basal
744,8.59,Basal
744,8.17,Basal
749,9.99,Basal
760,16.07,Basal
764,21.27,Basal
769,26.18,Basal
770,28.78,Basal
759,24.03,Basal
749,15.24,Basal
738,3.71,Basal
727,-9.11,Basal
735,-13.1,Basal
748,-8.87,Basal
758,-1,Basal
769,9.38,Basal
778,19.99,Basal
780,26.97,Basal
777,28.95,Basal
782,31.5,Basal
782,31.91,Basal
779,29.48,Basal
773,23.9,Basal
766,16.02,Basal
760,7.46,Basal
763,3.15,Basal
769,3.16,Basal
782,9.32,Basal
799,21.09,Basal
811,33.59,Basal
813,41.25,Basal
813,44.55,Basal
807,42.04,Basal
795,33.01,Basal
784,20.66,Basal
782,10.98,Basal
775,0.99,Basal
771,-7.36,Basal
771,-12.42,Basal
784,-8.91,Basal
799,0.92,Basal
814,14.41,Basal
819,24.89,Basal
823,32.55,Basal
835,41.98,Basal
843,50.24,Basal
843,53.58,Basal
851,57.49,Basal
853,58.73,Basal
847,54.35,Basal
845,48.48,Basal
846,43.32,Basal
846,38.34,Basal
851,36.08,Basal
850,32.75,Basal
849,28.87,Basal
854,27.68,Basal
863,30.19,Basal
874,35.92,Basal
884,43.02,Basal
896,51.68,Basal
892,53.29,Basal
879,45.98,Basal
873,36.63,Basal
867,26.33,Basal
864,17.27,Basal
872,14.67,Basal
879,15.81,Basal
892,22.2,Basal
909,33.62,Basal
919,44.45,Basal
926,53.02,Basal
931,58.87,Basal
932,60.8,Basal
923,55.34,Basal
917,46.81,Basal
914,38.09,Basal
900,24.28,Basal
890,9.68,Basal
888,-1,Basal
885,-9.24,Basal
890,-11.74,Basal
894,-10.95,Basal
895,-9.54,Basal
899,-6.34,Basal
901,-3.08,Basal
895,-3.77,Basal
887,-7.93,Basal
883,-12.21,Basal
878,-16.88,Basal
872,-22.11,Basal
875,-23.15,Basal
881,-20.02,Basal
884,-15.8,Basal
887,-11.04,Basal
884,-9.01,Basal
877,-10.74,Basal
874,-12.88,Basal
869,-16.16,Basal
861,-21.49,Basal
861,-24.06,Basal
860,-25.26,Basal
853,-28.42,Basal
849,-31.27,Basal
848,-32.36,Basal
841,-35.18,Basal
837,-37.55,Basal
840,-36.16,Basal
833,-37.25,Basal
820,-42.76,Basal
814,-47.53,Basal
812,-49.7,Basal
817,-46.75,Basal
828,-37.74,Basal
835,-27.14,Basal
832,-20.75,Basal
827,-18.27,Basal
816,-21.28,Basal
806,-27.21,Basal
810,-28.01,Basal
821,-22.13,Basal
831,-12.69,Basal
838,-2.79,Basal
835,2.21,Basal
821,-1.43,Basal
810,-9.01,Basal
813,-12.06,Basal
816,-12.09,Basal
825,-7.31,Basal
836,1.34,Basal
838,7.79,Basal
840,12.57,Basal
848,19.01,Basal
848,22.38,Basal
843,21.26,Basal
842,19.24,Basal
834,13.34,Basal
820,2.3,Basal
819,-5.34,Basal
819,-10.01,Basal
816,-14.06,Basal
820,-14.18,Basal
826,-10.81,Basal
827,-7.75,Basal
824,-6.94,Basal
821,-7.6,Basal
811,-12.55,Basal
808,-16.68,Basal
810,-17.71,Basal
812,-16.71,Basal
814,-14.47,Basal
812,-13.43,Basal
801,-17.55,Basal
791,-24.33,Basal
792,-27.24,Basal
796,-26.12,Basal
801,-21.97,Basal
810,-14.13,Basal
814,-6.64,Basal
811,-3.03,Basal
806,-3.02,Basal
800,-5.79,Basal
796,-9.26,Basal
803,-7.75,Basal
808,-4.07,Basal
808,-1.56,Basal
807,-0.38,Basal
811,2.33,Basal
809,3,Basal
811,4.28,Basal
815,6.86,Basal
811,6.32,Basal
806,3.31,Basal
803,-0.19,Basal
799,-4.35,Basal
794,-9.25,Basal
803,-7.69,Basal
805,-5.42,Basal
800,-6.18,Basal
797,-7.87,Basal
796,-9.12,Basal
799,-8.13,Basal
807,-3.32,Basal
811,1.82,Basal
809,4.07,Basal
810,5.83,Basal
817,10.11,Basal
821,14.38,Basal
830,20.9,Basal
837,27.63,Basal
835,29.9,Basal
830,27.79,Basal
826,23.42,Basal
821,17.31,Basal
815,9.84,Basal
814,4.19,Basal
804,-4.4,Basal
793,-15.04,Basal
793,-21.26,Basal
797,-22.48,Basal
803,-19.5,Basal
812,-12.49,Basal
815,-6.08,Basal
811,-3.67,Basal
813,-1.02,Basal
812,0.23,Basal
811,0.54,Basal
817,3.61,Basal
821,7.36,Basal
819,8.51,Basal
810,4.58,Basal
802,-1.98,Basal
790,-11.88,Basal
787,-19.2,Basal
790,-21.69,Basal
794,-20.51,Basal
792,-19.93,Basal
788,-20.71,Basal
781,-23.79,Basal
779,-25.79,Basal
788,-21.74,Basal
800,-12.51,Basal
801,-5.64,Basal
803,-0.06,Basal
803,3.51,Basal
800,4.21,Basal
807,7.87,Basal
811,11.83,Basal
813,14.88,Basal
815,17.21,Basal
810,15.62,Basal
800,9.18,Basal
796,2.77,Basal
796,-1.43,Basal
791,-6.48,Basal
789,-10.42,Basal
789,-12.54,Basal
788,-13.89,Basal
788,-14.21,Basal
794,-10.98,Basal
795,-8,Basal
794,-6.26,Basal
792,-5.88,Basal
791,-5.88,Basal
784,-9.04,Basal
783,-11.18,Basal
784,-11.64,Basal
780,-13.41,Basal
778,-14.99,Basal
771,-18.79,Basal
756,-27.73,Basal
749,-35.75,Basal
745,-41.42,Basal
738,-46.82,Basal
743,-46.04,Basal
752,-39.42,Basal
762,-28.83,Basal
771,-16.6,Basal
784,-1.86,Basal
789,10.05,Basal
790,17.76,Basal
794,23.94,Basal
794,26.96,Basal
793,27.36,Basal
797,28.49,Basal
792,25.69,Basal
782,18.08,Basal
777,10.1,Basal
775,3.64,Basal
775,-0.63,Basal
783,0.52,Basal
793,6.06,Basal
793,9.36,Basal
797,13.04,Basal
800,16.34,Basal
795,15.4,Basal
796,14.69,Basal
797,14.14,Basal
793,11.32,Basal
785,5.21,Basal
781,-0.82,Basal
776,-7.07,Basal
777,-10.3,Basal
777,-11.97,Basal
771,-15.47,Basal
763,-20.97,Basal
762,-24.15,Basal
768,-22.36,Basal
777,-16,Basal
788,-6.01,Basal
792,2.54,Basal
785,4.54,Basal
778,2.26,Basal
773,-1.69,Basal
775,-3.19,Basal
783,-0.17,Basal
791,5.63,Basal
794,10.57,Basal
802,17.18,Basal
807,23.15,Basal
808,26.55,Basal
808,27.7,Basal
804,25.43,Basal
798,20.1,Basal
795,14.46,Basal
799,12.22,Basal
801,11.28,Basal
802,10.73,Basal
806,11.88,Basal
803,10.71,Basal
795,5.69,Basal
789,-0.63,Basal
782,-8.03,Basal
777,-14.86,Basal
780,-17.21,Basal
785,-15.63,Basal
794,-9.68,Basal
805,-0.19,Basal
811,8.79,Basal
804,10.81,Basal
796,7.82,Basal
788,1.75,Basal
787,-2.68,Basal
790,-3.97,Basal
802,1.15,Basal
805,5.83,Basal
800,6.18,Basal
796,4.24,Basal
793,1.39,Basal
795,0.47,Basal
804,4.21,Basal
809,8.85,Basal
810,11.96,Basal
815,15.89,Basal
820,20.2,Basal
819,21.69,Basal
819,21.81,Basal
812,17.66,Basal
802,9.5,Basal
795,0.53,Basal
793,-6.19,Basal
791,-11.21,Basal
795,-12.06,Basal
803,-8.28,Basal
801,-6.5,Basal
795,-8.01,Basal
801,-5.77,Basal
807,-1.22,Basal
817,6.57,Basal
825,15.15,Basal
819,17.16,Basal
803,10.06,Basal
792,-0.18,Basal
779,-12.99,Basal
775,-22.61,Basal
783,-24.03,Basal
797,-17.25,Basal
807,-7.42,Basal
819,4.94,Basal
832,18.92,Basal
837,29.55,Basal
835,34.23,Basal
830,33.49,Basal
825,29.31,Basal
826,25.97,Basal
834,26.69,Basal
836,27.08,Basal
837,26.76,Basal
832,23.11,Basal
830,18.91,Basal
831,15.98,Basal
835,15.41,Basal
838,15.89,Basal
836,14.62,Basal
836,13.24,Basal
830,8.95,Basal
826,3.93,Basal
828,1.53,Basal
832,1.87,Basal
826,-0.89,Basal
822,-4.54,Basal
817,-9.11,Basal
814,-13.13,Basal
825,-9.89,Basal
836,-2.13,Basal
839,4.37,Basal
836,6.91,Basal
832,6.34,Basal
819,-0.55,Basal
810,-9.27,Basal
812,-13.52,Basal
816,-13.79,Basal
822,-10.53,Basal
831,-3.7,Basal
833,1.78,Basal
830,3.77,Basal
826,2.96,Basal
824,1.37,Basal
823,-0.18,Basal
828,1.24,Basal
829,2.59,Basal
828,2.86,Basal
829,3.41,Basal
837,7.49,Basal
836,9.32,Basal
838,11.1,Basal
839,12.29,Basal
833,9.68,Basal
829,5.71,Basal
828,2.46,Basal
826,-0.68,Basal
823,-4.1,Basal
827,-4.21,Basal
828,-3.63,Basal
829,-2.64,Basal
835,1,Basal
842,6.66,Basal
840,9.06,Basal
836,8.31,Basal
829,4.13,Basal
820,-3.04,Basal
823,-6.06,Basal
828,-5.35,Basal
834,-1.79,Basal
844,5.38,Basal
852,13.61,Basal
851,17.87,Basal
845,17,Basal
838,12.42,Basal
833,6.59,Basal
830,1.16,Basal
834,-0.43,Basal
837,0.02,Basal
843,3.19,Basal
846,6.55,Basal
844,7.48,Basal
